AUROC,AUPRC,pAUROC,labels,setting
0.901694059372,0.526784956455,0.36371332407,Absolute fold change,2
0.913782477379,0.600447773933,0.433846652508,ModT,2
0.914677619934,0.616821289062,0.453642219305,CyberT P-value,2
0.839492976665,0.366321146488,0.194477781653,Two sample t-test,2
0.779680550098,0.235438838601,0.0832377746701,One sample t-test,2
0.914076685905,0.575768709183,0.408682227135,Absolute fold change,2
0.912766218185,0.539257109165,0.361604452133,ModT,2
0.912137150764,0.553324818611,0.376566678286,CyberT P-value,2
0.838269412518,0.334716051817,0.151051104069,Two sample t-test,2
0.780112981796,0.22699354589,0.076097778976,One sample t-test,2
0.911732435226,0.519289731979,0.342275559902,Absolute fold change,2
0.916377902031,0.574668586254,0.406659990549,ModT,2
0.917675197124,0.592995285988,0.427237778902,CyberT P-value,2
0.846688091755,0.340359866619,0.150037780404,Two sample t-test,2
0.787883579731,0.23184081912,0.0767622217536,One sample t-test,2
0.915047466755,0.549995541573,0.371502220631,Absolute fold change,2
0.91111266613,0.569891929626,0.398168891668,ModT,2
0.913176596165,0.579173326492,0.413091123104,CyberT P-value,2
0.838089287281,0.355153918266,0.180697783828,Two sample t-test,2
0.77821213007,0.231281995773,0.0857444480062,One sample t-test,2
0.911753594875,0.546514630318,0.377808898687,Absolute fold change,2
0.910358667374,0.568938195705,0.39108222723,ModT,2
0.911970496178,0.576379299164,0.402404457331,CyberT P-value,2
0.841192483902,0.34117603302,0.161811113358,Two sample t-test,2
0.782037377357,0.236847281456,0.0893977805972,One sample t-test,2
0.911103069782,0.535671174526,0.359224438667,Absolute fold change,2
0.911201775074,0.575458586216,0.404357790947,ModT,2
0.911613464355,0.58802396059,0.417864441872,CyberT P-value,2
0.837389469147,0.362540751696,0.188668891788,Two sample t-test,2
0.780113458633,0.235360726714,0.080746665597,One sample t-test,2
0.910252034664,0.547491192818,0.369384437799,Absolute fold change,2
0.910477280617,0.588245332241,0.421024441719,ModT,2
0.911242306232,0.592817544937,0.421877771616,CyberT P-value,2
0.842846870422,0.358532130718,0.184295549989,Two sample t-test,2
0.780740559101,0.234064668417,0.0780844464898,One sample t-test,2
0.909049928188,0.544463157654,0.363151103258,Absolute fold change,2
0.90219527483,0.541961848736,0.371773332357,ModT,2
0.90393024683,0.557580888271,0.384075552225,CyberT P-value,2
0.834586560726,0.344720691442,0.174451112747,Two sample t-test,2
0.769325613976,0.216833546758,0.0655688866973,One sample t-test,2
0.90138822794,0.509898781776,0.336931109428,Absolute fold change,2
0.90618288517,0.574669957161,0.41286444664,ModT,2
0.908616244793,0.5852419734,0.423999994993,CyberT P-value,2
0.835107862949,0.351207911968,0.179695561528,Two sample t-test,2
0.775482833385,0.229697316885,0.0857999995351,One sample t-test,2
0.908100903034,0.550202250481,0.385780006647,Absolute fold change,2
0.906934142113,0.573699653149,0.409328877926,ModT,2
0.909489154816,0.580186605453,0.422233343124,CyberT P-value,2
0.838472545147,0.358940601349,0.185286670923,Two sample t-test,2
0.77293998003,0.225654155016,0.0755488872528,One sample t-test,2
0.908549785614,0.539821863174,0.367768883705,Absolute fold change,2
0.891669988632,0.553471982479,0.403031110764,ModT,2
0.893075346947,0.557235181332,0.402306675911,CyberT P-value,2
0.810606837273,0.301709413528,0.140146672726,Two sample t-test,2
0.755167424679,0.207191079855,0.0641555562615,One sample t-test,2
0.894568741322,0.52999818325,0.370424449444,Absolute fold change,2
0.908381938934,0.579493820667,0.407491117716,ModT,2
0.911284685135,0.597184717655,0.426235556602,CyberT P-value,2
0.835297226906,0.341735363007,0.176148891449,Two sample t-test,2
0.769482553005,0.220415472984,0.0769022256136,One sample t-test,2
0.910173475742,0.563717365265,0.391528874636,Absolute fold change,2
0.911466300488,0.569232642651,0.403242230415,ModT,2
0.911613643169,0.581258535385,0.413426667452,CyberT P-value,2
0.84030765295,0.348634213209,0.169877782464,Two sample t-test,2
0.779711723328,0.236142128706,0.0814711079001,One sample t-test,2
0.910327196121,0.544740915298,0.371186673641,Absolute fold change,2
0.915764629841,0.57608371973,0.396568894386,ModT,2
0.915651082993,0.59700936079,0.41995999217,CyberT P-value,2
0.84225487709,0.362760692835,0.188675552607,Two sample t-test,2
0.782803177834,0.237402275205,0.0863133296371,One sample t-test,2
0.915144443512,0.562680363655,0.382340013981,Absolute fold change,2
0.897986710072,0.551774322987,0.380393326283,ModT,2
0.898609399796,0.558341443539,0.385944455862,CyberT P-value,2
0.82712572813,0.338733255863,0.170037776232,Two sample t-test,2
0.771145701408,0.225963413715,0.0750466659665,One sample t-test,2
0.898787260056,0.525256991386,0.351104438305,Absolute fold change,2
0.90277659893,0.56019282341,0.374213337898,ModT,2
0.905140280724,0.575813055038,0.395399987698,CyberT P-value,2
0.837501883507,0.349161088467,0.172797784209,Two sample t-test,2
0.780041992664,0.240010052919,0.0895333364606,One sample t-test,2
0.902152895927,0.53026676178,0.345400005579,Absolute fold change,2
0.90931147337,0.567612707615,0.397973328829,ModT,2
0.908761024475,0.580115973949,0.414928883314,CyberT P-value,2
0.837289750576,0.351576805115,0.173075556755,Two sample t-test,2
0.782181024551,0.234014227986,0.0793288871646,One sample t-test,2
0.908082067966,0.545410752296,0.376095563173,Absolute fold change,2
0.908890247345,0.571200966835,0.401722222567,ModT,2
0.910675764084,0.571907162666,0.410448879004,CyberT P-value,2
0.835602521896,0.341053694487,0.167928889394,Two sample t-test,2
0.776585876942,0.229520440102,0.0805933326483,One sample t-test,2
0.909398853779,0.540165901184,0.366371124983,Absolute fold change,2
0.898484647274,0.542894721031,0.373826652765,ModT,2
0.899058699608,0.553874611855,0.383817791939,CyberT P-value,2
0.82824242115,0.344958692789,0.178542226553,Two sample t-test,2
0.77143830061,0.232028380036,0.0900266692042,One sample t-test,2
0.898615121841,0.516422867775,0.345124453306,Absolute fold change,2
0.916277170181,0.602684736252,0.435746669769,ModT,2
0.915652811527,0.6075258255,0.438217788935,CyberT P-value,2
0.84755885601,0.3662994802,0.191540002823,Two sample t-test,2
0.789682328701,0.23782864213,0.0783800035715,One sample t-test,2
0.914634585381,0.575133502483,0.401631116867,Absolute fold change,2
0.917536795139,0.605531096458,0.438271105289,ModT,2
0.917330026627,0.616695165634,0.449079990387,CyberT P-value,2
0.845121502876,0.361620485783,0.177224442363,Two sample t-test,2
0.791356027126,0.251533776522,0.0989755541086,One sample t-test,2
0.915972471237,0.567661702633,0.3987377882,Absolute fold change,2
0.905792891979,0.559028148651,0.394724458456,ModT,2
0.905989587307,0.557939887047,0.39367556572,CyberT P-value,2
0.833581805229,0.348281919956,0.167384445667,Two sample t-test,2
0.778773486614,0.229477643967,0.0794022232294,One sample t-test,2
0.905801594257,0.528004705906,0.356322228909,Absolute fold change,2
0.908098042011,0.550419390202,0.36885112524,ModT,2
0.90879034996,0.577351510525,0.395342230797,CyberT P-value,2
0.840555608273,0.339386761189,0.162699997425,Two sample t-test,2
0.784481883049,0.232753872871,0.077699996531,One sample t-test,2
0.906420528889,0.533091306686,0.347362220287,Absolute fold change,2
0.905325293541,0.562894523144,0.3960044384,ModT,2
0.907394647598,0.564702928066,0.391475558281,CyberT P-value,2
0.837730526924,0.351687252522,0.170524448156,Two sample t-test,2
0.775676369667,0.224734634161,0.075788885355,One sample t-test,2
0.905562341213,0.525306046009,0.346275568008,Absolute fold change,2
0.91201376915,0.556865513325,0.384417772293,ModT,2
0.912319362164,0.572755694389,0.396088898182,CyberT P-value,2
0.843773961067,0.358214974403,0.182446673512,Two sample t-test,2
0.791452407837,0.247279956937,0.0938688889146,One sample t-test,2
0.909070372581,0.524602234364,0.345693320036,Absolute fold change,2
0.915744960308,0.587612509727,0.423575550318,ModT,2
0.916594028473,0.600038170815,0.430568903685,CyberT P-value,2
0.844659686089,0.354627490044,0.173882216215,Two sample t-test,2
0.786770284176,0.242076441646,0.0917133316398,One sample t-test,2
0.914912343025,0.554586291313,0.380786657333,Absolute fold change,2
0.908826231956,0.57270270586,0.402168899775,ModT,2
0.908954322338,0.578450083733,0.401162236929,CyberT P-value,2
0.836231410503,0.352058440447,0.184271112084,Two sample t-test,2
0.776666343212,0.230559334159,0.0765133351088,One sample t-test,2
0.908520638943,0.53808170557,0.357146680355,Absolute fold change,2
0.912892222404,0.568919956684,0.392913341522,ModT,2
0.912570774555,0.585420250893,0.410935550928,CyberT P-value,2
0.840080320835,0.34974399209,0.175164446235,Two sample t-test,2
0.784143805504,0.231561303139,0.0759488865733,One sample t-test,2
0.912027597427,0.547183871269,0.370826661587,Absolute fold change,2
0.907810926437,0.558433234692,0.383488893509,ModT,2
0.908220767975,0.570775866508,0.395502209663,CyberT P-value,2
0.840807199478,0.362695723772,0.197508886456,Two sample t-test,2
0.783691346645,0.240851908922,0.0889177769423,One sample t-test,2
0.906157016754,0.527053117752,0.349284440279,Absolute fold change,2
0.898757457733,0.552245140076,0.389495551586,ModT,2
0.899448633194,0.56636172533,0.406226664782,CyberT P-value,2
0.830957651138,0.335717052221,0.157451108098,Two sample t-test,2
0.773049116135,0.225526899099,0.0758622214198,One sample t-test,2
0.89654558897,0.52397865057,0.35205334425,Absolute fold change,2
0.9149736166,0.584396779537,0.427128881216,ModT,2
0.915107727051,0.590505003929,0.424757778645,CyberT P-value,2
0.835349917412,0.343259960413,0.163104444742,Two sample t-test,2
0.780460357666,0.235351294279,0.083942219615,One sample t-test,2
0.914588689804,0.555091500282,0.387728899717,Absolute fold change,2
0.907242119312,0.578622877598,0.413995563984,ModT,2
0.906759917736,0.59611839056,0.431651115417,CyberT P-value,2
0.831905543804,0.345842778683,0.173762217164,Two sample t-test,2
0.769222438335,0.222342774272,0.0801422223449,One sample t-test,2
0.906424403191,0.55262619257,0.384862214327,Absolute fold change,2
0.91418081522,0.596618056297,0.419151097536,ModT,2
0.916794896126,0.603672504425,0.427448898554,CyberT P-value,2
0.838212251663,0.33961635828,0.157526671886,Two sample t-test,2
0.777265131474,0.23257060349,0.0810244455934,One sample t-test,2
0.915761590004,0.563113510609,0.38151332736,Absolute fold change,2
0.909645915031,0.590813219547,0.43876221776,ModT,2
0.909731864929,0.598501801491,0.44011554122,CyberT P-value,2
0.841041624546,0.358301669359,0.180811107159,Two sample t-test,2
0.782615482807,0.229369372129,0.0724111124873,One sample t-test,2
0.908589780331,0.558921396732,0.399322211742,Absolute fold change,2
0.907609224319,0.566688597202,0.394182235003,ModT,2
0.908674359322,0.578765630722,0.404091119766,CyberT P-value,2
0.837209582329,0.340486675501,0.168202221394,Two sample t-test,2
0.772531211376,0.215344578028,0.0590444430709,One sample t-test,2
0.907450735569,0.545919299126,0.365871101618,Absolute fold change,2
0.917171537876,0.592960953712,0.41698667407,ModT,2
0.917573153973,0.605901360512,0.432168900967,CyberT P-value,2
0.847881913185,0.362825334072,0.183315560222,Two sample t-test,2
0.788137316704,0.242462351918,0.0843266695738,One sample t-test,2
0.915682852268,0.565167307854,0.388122230768,Absolute fold change,2
0.907935380936,0.582688808441,0.410506665707,ModT,2
0.907476305962,0.593004465103,0.422215551138,CyberT P-value,2
0.833999812603,0.341016292572,0.168320000172,Two sample t-test,2
0.778928816319,0.229664742947,0.0736244469881,One sample t-test,2
0.906132519245,0.548508942127,0.376857787371,Absolute fold change,2
0.918079197407,0.617967307568,0.431997776031,ModT,2
0.917988657951,0.616321325302,0.428106665611,CyberT P-value,2
0.849999308586,0.368611007929,0.192191109061,Two sample t-test,2
0.789196908474,0.237475931644,0.0824533328414,One sample t-test,2
0.91648209095,0.57175219059,0.380519986153,Absolute fold change,2
0.910853743553,0.601235091686,0.443537771702,ModT,2
0.911298811436,0.609189808369,0.448095560074,CyberT P-value,2
0.842297673225,0.362593412399,0.187639996409,Two sample t-test,2
0.777006804943,0.230139806867,0.0791644454002,One sample t-test,2
0.909887433052,0.565151274204,0.402311116457,Absolute fold change,2
0.912970066071,0.583109498024,0.425282210112,ModT,2
0.913147628307,0.600292384624,0.441617786884,CyberT P-value,2
0.848036527634,0.379338651896,0.196028888226,Two sample t-test,2
0.784793317318,0.239278003573,0.0860733315349,One sample t-test,2
0.912234306335,0.558921396732,0.396188884974,Absolute fold change,2
0.910185277462,0.564480602741,0.400177776814,ModT,2
0.909544825554,0.570099651814,0.401351124048,CyberT P-value,2
0.836688399315,0.340189307928,0.175168886781,Two sample t-test,2
0.779526472092,0.233676046133,0.0889288857579,One sample t-test,2
0.908904731274,0.539857923985,0.370137780905,Absolute fold change,2
0.906275570393,0.554320931435,0.393933326006,ModT,2
0.9070764184,0.576521754265,0.414884448051,CyberT P-value,2
0.839731812477,0.356131583452,0.179377779365,Two sample t-test,2
0.783554017544,0.241538748145,0.0863866657019,One sample t-test,2
0.904822766781,0.531303524971,0.368162214756,Absolute fold change,2
0.905992031097,0.553738474846,0.377677768469,ModT,2
0.906920433044,0.563484966755,0.387168884277,CyberT P-value,2
0.836342871189,0.358767420053,0.185499995947,Two sample t-test,2
0.776765584946,0.233666852117,0.0875400006771,One sample t-test,2
0.904706120491,0.516457140446,0.340384453535,Absolute fold change,2
0.900041162968,0.568873286247,0.405762225389,ModT,2
0.901692271233,0.567327320576,0.40521556139,CyberT P-value,2
0.828771352768,0.343788951635,0.169053331017,Two sample t-test,2
0.769916176796,0.219309091568,0.0688244476914,One sample t-test,2
0.901472210884,0.540226340294,0.373097777367,Absolute fold change,2
0.908642292023,0.599360048771,0.432486653328,ModT,2
0.908022642136,0.603476107121,0.438239991665,CyberT P-value,2
0.830137789249,0.341318190098,0.172837778926,Two sample t-test,2
0.777940273285,0.234797954559,0.0791311115026,One sample t-test,2
0.908596038818,0.555798888206,0.383768886328,Absolute fold change,2
0.91499042511,0.582913219929,0.411293327808,ModT,2
0.916753590107,0.602818012238,0.430646657944,CyberT P-value,2
0.847963929176,0.346633195877,0.163284450769,Two sample t-test,2
0.777418732643,0.226847484708,0.0780022218823,One sample t-test,2
0.913931787014,0.551539897919,0.378008902073,Absolute fold change,2
0.911013305187,0.573502421379,0.394684433937,ModT,2
0.911525011063,0.587304711342,0.405648887157,CyberT P-value,2
0.835009694099,0.34433978796,0.172988891602,Two sample t-test,2
0.772811412811,0.222164973617,0.0717022195458,One sample t-test,2
0.909961283207,0.547195017338,0.365791112185,Absolute fold change,2
0.911335766315,0.578435838223,0.407553344965,ModT,2
0.912393033504,0.588334202766,0.420906662941,CyberT P-value,2
0.843369781971,0.370206534863,0.185766667128,Two sample t-test,2
0.786452054977,0.24192288518,0.0870044454932,One sample t-test,2
0.909855723381,0.545768380165,0.371435552835,Absolute fold change,2
0.911713659763,0.591015458107,0.426959991455,ModT,2
0.911538958549,0.604980349541,0.433640003204,CyberT P-value,2
0.836642205715,0.352992832661,0.178364440799,Two sample t-test,2
0.785384774208,0.237908527255,0.087306663394,One sample t-test,2
0.910958468914,0.567641675472,0.396086663008,Absolute fold change,2
0.905852854252,0.571998000145,0.405180007219,ModT,2
0.906914830208,0.581382274628,0.412360012531,CyberT P-value,2
0.836968481541,0.358248829842,0.187053337693,Two sample t-test,2
0.773185133934,0.226967439055,0.0721177756786,One sample t-test,2
0.905927956104,0.534577012062,0.360266655684,Absolute fold change,2
0.909919559956,0.559591531754,0.39121556282,ModT,2
0.909816503525,0.562017560005,0.389055550098,CyberT P-value,2
0.841195106506,0.341971635818,0.162504449487,Two sample t-test,2
0.778294026852,0.22712752223,0.0800688862801,One sample t-test,2
0.907476961613,0.515709042549,0.339013338089,Absolute fold change,2
0.910794019699,0.554885149002,0.384775549173,ModT,2
0.912167131901,0.576533734798,0.407095551491,CyberT P-value,2
0.839882791042,0.361450314522,0.18242444098,Two sample t-test,2
0.775884509087,0.230261459947,0.0808066651225,One sample t-test,2
0.910414278507,0.538335561752,0.36517110467,Absolute fold change,2
0.911338806152,0.570475637913,0.403151124716,ModT,2
0.912065446377,0.582230508327,0.407026678324,CyberT P-value,2
0.844008564949,0.361906439066,0.186864450574,Two sample t-test,2
0.792658984661,0.25661817193,0.0970399975777,One sample t-test,2
0.909310340881,0.539527237415,0.36634221673,Absolute fold change,2
0.91170078516,0.576923489571,0.406562209129,ModT,2
0.913353204727,0.578912734985,0.405364453793,CyberT P-value,2
0.834545195103,0.336773425341,0.15940888226,Two sample t-test,2
0.775172293186,0.225810974836,0.0700511112809,One sample t-test,2
0.91360527277,0.540041148663,0.365457773209,Absolute fold change,2
0.9103910923,0.559533298016,0.4013466537,ModT,2
0.91140794754,0.571355938911,0.409751117229,CyberT P-value,2
0.840375900269,0.362348049879,0.180708885193,Two sample t-test,2
0.777674376965,0.23747099936,0.0856244415045,One sample t-test,2
0.910980582237,0.536719620228,0.364800006151,Absolute fold change,2
0.900852501392,0.547379732132,0.394282221794,ModT,2
0.902025699615,0.558854401112,0.406797766685,CyberT P-value,2
0.830013275146,0.352983057499,0.178824439645,Two sample t-test,2
0.767898321152,0.226087838411,0.0832688882947,One sample t-test,2
0.901926696301,0.525496304035,0.360773324966,Absolute fold change,2
0.910143792629,0.614249169827,0.456424444914,ModT,2
0.909280359745,0.625733315945,0.465611100197,CyberT P-value,2
0.839304566383,0.354126423597,0.176795557141,Two sample t-test,2
0.78044718504,0.237520232797,0.0888088867068,One sample t-test,2
0.909466862679,0.587839663029,0.42254665494,Absolute fold change,2
0.918300390244,0.557289123535,0.391079992056,ModT,2
0.918061077595,0.575820326805,0.411128878593,CyberT P-value,2
0.842748045921,0.356879919767,0.168906673789,Two sample t-test,2
0.787063479424,0.241941958666,0.088102221489,One sample t-test,2
0.916834414005,0.533951997757,0.362633347511,Absolute fold change,2
0.917621731758,0.615808427334,0.435071110725,ModT,2
0.91837310791,0.619236528873,0.43727555871,CyberT P-value,2
0.84283721447,0.326912343502,0.142408892512,Two sample t-test,2
0.778411865234,0.215842977166,0.0624911114573,One sample t-test,2
0.916446566582,0.580194592476,0.397460013628,Absolute fold change,2
0.918557524681,0.591224968433,0.422642230988,ModT,2
0.918474674225,0.602898538113,0.431755542755,CyberT P-value,2
0.850289463997,0.356966078281,0.179233327508,Two sample t-test,2
0.790828466415,0.244741111994,0.0876355543733,One sample t-test,2
0.917491257191,0.561390042305,0.392346680164,Absolute fold change,2
0.907077074051,0.578304588795,0.422453343868,ModT,2
0.907151758671,0.58246999979,0.43143555522,CyberT P-value,2
0.839773118496,0.342056155205,0.17066000402,Two sample t-test,2
0.78139513731,0.231560409069,0.076557777822,One sample t-test,2
0.905469417572,0.546581983566,0.386951118708,Absolute fold change,2
0.917692065239,0.58441054821,0.427335560322,ModT,2
0.918801605701,0.594181835651,0.437908887863,CyberT P-value,2
0.847835898399,0.354283362627,0.169104442,Two sample t-test,2
0.790126621723,0.243593424559,0.0897933319211,One sample t-test,2
0.916311740875,0.555258572102,0.394082218409,Absolute fold change,2
0.910315573215,0.576256453991,0.407308876514,ModT,2
0.911745965481,0.58649969101,0.412671118975,CyberT P-value,2
0.830300271511,0.334972590208,0.167357772589,Two sample t-test,2
0.769575417042,0.222495064139,0.0732711106539,One sample t-test,2
0.911001563072,0.54580873251,0.371671110392,Absolute fold change,2
0.912475883961,0.582291185856,0.40501332283,ModT,2
0.912011086941,0.595247328281,0.421240001917,CyberT P-value,2
